timestamp(ms),RFND[0].Dist
952378.2008873929,0.08
952478.2008873929,0.11
952578.2008873929,0.15
952678.2008873929,0.2
952778.2008873929,0.24
952878.2008873929,0.31
952978.2008873929,0.38
953078.2008873929,0.45
953178.2008873929,0.54
953278.2008873929,0.62
953378.2008873929,0.72
953478.2008873929,0.79
953578.2008873929,0.86
953678.2008873929,0.98
953778.2008873929,1.01
953878.2008873929,1.05
953978.2008873929,1.12
954078.2008873929,1.14
954178.2008873929,1.16
954278.2008873929,1.2
954378.2008873929,1.18
954478.2008873929,1.19
954578.2008873929,1.18
954678.2008873929,1.16
954778.2008873929,1.14
954878.2008873929,1.13
954978.2008873929,1.1
955078.2008873929,1.06
955178.2008873929,1.04
955278.2008873929,1.01
955378.2008873929,0.98
955478.2008873929,0.95
955578.2008873929,0.92
955678.2008873929,0.91
955778.2008873929,0.87
955878.2008873929,0.86
955978.2008873929,0.84
956078.2008873929,0.82
956178.2008873929,0.81
956278.2008873929,0.79
956378.2008873929,0.77
956478.2008873929,0.77
956578.2008873929,0.75
956678.2008873929,0.74
956778.2008873929,0.73
956878.2008873929,0.72
956978.2008873929,0.71
957078.2008873929,0.7
957178.2008873929,0.67
957278.2008873929,0.66
957378.2008873929,0.64
957478.2008873929,0.61
957578.2008873929,0.59
957678.2008873929,0.57
957778.2008873929,0.55
957878.2008873929,0.53
957978.2008873929,0.51
958078.2008873929,0.48
958178.2008873929,0.47
958278.2008873929,0.46
958378.2008873929,0.44
958478.2008873929,0.43
958578.2008873929,0.9
958678.2008873929,0.51
958778.2008873929,0.41
958878.2008873929,0.42
958978.2008873929,0.46
959078.2008873929,0.41
959178.2008873929,0.41
959278.2008873929,0.83
959378.2008873929,0.4
959478.2008873929,0.4
959578.2008873929,0.4
959678.2008873929,0.4
959778.2008873929,0.4
959878.2008873929,0.42
959978.2008873929,0.37
960078.2008873929,0.43
960178.2008873929,0.4
960278.2008873929,0.38
960378.2008873929,0.39
960478.2008873929,0.4
960578.2008873929,0.39
960678.2008873929,0.39
960778.2008873929,0.39
960878.2008873929,0.44
960978.2008873929,0.38
961078.2008873929,0.38
961178.2008873929,0.4
961278.2008873929,0.39
961378.2008873929,0.39
961478.2008873929,0.39
961578.2008873929,0.4
961678.2008873929,0.38
961778.2008873929,0.38
961878.2008873929,0.38
961978.2008873929,0.39
962078.2008873929,0.4
962178.2008873929,0.4
962278.2008873929,0.4
962378.2008873929,0.38
962478.2008873929,0.38
962578.2008873929,0.38
962678.2008873929,0.38
962778.2008873929,0.43
962878.2008873929,0.4
962978.2008873929,0.39
963078.2008873929,0.39
963178.2008873929,0.42
963278.2008873929,0.41
963378.2008873929,0.41
963478.2008873929,0.43
963578.2008873929,0.45
963678.2008873929,0.45
963778.2008873929,0.44
963878.2008873929,0.45
963978.2008873929,0.48
964078.2008873929,0.54
964178.2008873929,0.49
964278.2008873929,0.52
964378.2008873929,0.53
964478.2008873929,0.53
964578.2008873929,0.55
964678.2008873929,0.63
964778.2008873929,0.55
964878.2008873929,0.57
964978.2008873929,0.6
965078.2008873929,0.59
965178.2008873929,0.61
965278.2008873929,0.61
965378.2008873929,0.64
965478.2008873929,0.59
965578.2008873929,0.61
965678.2008873929,0.62
965778.2008873929,0.61
965878.2008873929,0.61
965978.2008873929,0.63
966078.2008873929,0.65
966178.2008873929,0.61
966278.2008873929,0.62
966378.2008873929,0.6
966478.2008873929,0.62
966578.2008873929,0.62
966678.2008873929,0.62
966778.2008873929,0.65
966878.2008873929,0.63
966978.2008873929,0.63
967078.2008873929,0.65
967178.2008873929,0.62
967278.2008873929,0.64
967378.2008873929,0.68
967478.2008873929,0.64
967578.2008873929,0.66
967678.2008873929,0.65
967778.2008873929,0.66
967878.2008873929,0.64
967978.2008873929,0.66
968078.2008873929,0.65
968178.2008873929,0.66
968278.2008873929,0.66
968378.2008873929,0.68
968478.2008873929,0.7
968578.2008873929,0.71
968678.2008873929,0.73
968778.2008873929,0.75
968878.2008873929,0.75
968978.2008873929,0.77
969078.2008873929,0.78
969178.2008873929,0.8
969278.2008873929,0.82
969378.2008873929,0.82
969478.2008873929,0.86
969578.2008873929,0.86
969678.2008873929,0.87
969778.2008873929,0.91
969878.2008873929,0.92
969978.2008873929,0.91
970078.2008873929,0.93
970178.2008873929,0.95
970278.2008873929,0.95
970378.2008873929,0.95
970478.2008873929,0.97
970578.2008873929,0.99
970678.2008873929,1
970778.2008873929,1
970878.2008873929,1
970978.2008873929,1.04
971078.2008873929,1.03
971178.2008873929,1.03
971278.2008873929,1.06
971378.2008873929,1.08
971478.2008873929,1.08
971578.2008873929,1.1
971678.2008873929,1.07
971778.2008873929,1.09
971878.2008873929,1.1
971978.2008873929,1.14
972078.2008873929,1.12
972178.2008873929,1.17
972278.2008873929,1.27
972378.2008873929,1.21
972478.2008873929,1.21
972578.2008873929,1.23
972678.2008873929,1.3
972778.2008873929,1.24
972878.2008873929,1.26
972978.2008873929,1.27
973078.2008873929,1.28
973178.2008873929,1.31
973278.2008873929,1.36
973378.2008873929,1.31
973478.2008873929,1.31
973578.2008873929,1.41
973678.2008873929,1.39
973778.2008873929,1.39
973878.2008873929,1.38
973978.2008873929,1.4
974078.2008873929,1.41
974178.2008873929,1.44
974278.2008873929,1.45
974378.2008873929,1.46
974478.2008873929,1.45
974578.2008873929,1.49
974678.2008873929,1.51
974778.2008873929,1.53
974878.2008873929,1.49
974978.2008873929,1.49
975078.2008873929,1.49
975178.2008873929,1.49
975278.2008873929,1.49
975378.2008873929,1.48
975478.2008873929,1.46
975578.2008873929,1.49
975678.2008873929,1.43
975778.2008873929,1.46
975878.2008873929,1.4
975978.2008873929,1.4
976078.2008873929,1.4
976178.2008873929,1.4
976278.2008873929,1.35
976378.2008873929,1.33
976478.2008873929,1.31
976578.2008873929,1.31
976678.2008873929,1.31
976778.2008873929,1.32
976878.2008873929,1.31
976978.2008873929,1.28
977078.2008873929,1.29
977178.2008873929,1.31
977278.2008873929,1.27
977378.2008873929,1.28
977478.2008873929,1.33
977578.2008873929,1.34
977678.2008873929,1.3
977778.2008873929,1.49
977878.2008873929,1.31
977978.2008873929,1.34
978078.2008873929,1.32
978178.2008873929,1.34
978278.2008873929,1.37
978378.2008873929,1.39
978478.2008873929,1.35
978578.2008873929,1.36
978678.2008873929,1.38
978778.2008873929,1.36
978878.2008873929,1.37
978978.2008873929,1.36
979078.2008873929,1.4
979178.2008873929,1.41
979278.2008873929,1.38
979378.2008873929,1.4
979478.2008873929,1.4
979578.2008873929,1.4
979678.2008873929,1.4
979778.2008873929,1.47
979878.2008873929,1.43
979978.2008873929,1.44
980078.2008873929,1.45
980178.2008873929,1.45
980278.2008873929,1.43
980378.2008873929,1.43
980478.2008873929,1.44
980578.2008873929,1.43
980678.2008873929,1.42
980778.2008873929,1.7
980878.2008873929,1.45
980978.2008873929,1.46
981078.2008873929,1.44
981178.2008873929,1.58
981278.2008873929,1.49
981378.2008873929,1.48
981478.2008873929,1.48
981578.2008873929,1.48
981678.2008873929,1.48
981778.2008873929,1.6
981878.2008873929,1.52
981978.2008873929,1.52
982078.2008873929,1.58
982178.2008873929,1.52
982278.2008873929,1.56
982378.2008873929,1.55
982478.2008873929,1.54
982578.2008873929,1.61
982678.2008873929,1.57
982778.2008873929,1.58
982878.2008873929,1.55
982978.2008873929,1.57
983078.2008873929,1.57
983178.2008873929,1.54
983278.2008873929,1.54
983378.2008873929,1.55
983478.2008873929,1.53
983578.2008873929,1.52
983678.2008873929,1.53
983778.2008873929,1.53
983878.2008873929,1.51
983978.2008873929,1.51
984078.2008873929,1.52
984178.2008873929,1.51
984278.2008873929,1.52
984378.2008873929,1.51
984478.2008873929,1.51
984578.2008873929,1.5
984678.2008873929,1.5
984778.2008873929,1.5
984878.2008873929,1.5
984978.2008873929,1.5
985078.2008873929,1.55
985178.2008873929,1.49
985278.2008873929,1.51
985378.2008873929,1.53
985478.2008873929,1.58
985578.2008873929,1.58
985678.2008873929,1.54
985778.2008873929,1.55
985878.2008873929,1.54
985978.2008873929,1.52
986078.2008873929,1.52
986178.2008873929,1.52
986278.2008873929,1.59
986378.2008873929,1.6
986478.2008873929,1.64
986578.2008873929,1.68
986678.2008873929,1.61
986778.2008873929,1.61
986878.2008873929,1.74
986978.2008873929,1.61
987078.2008873929,1.7
987178.2008873929,1.7
987278.2008873929,1.7
987378.2008873929,1.71
987478.2008873929,1.69
987578.2008873929,1.61
987678.2008873929,1.68
987778.2008873929,1.62
987878.2008873929,1.63
987978.2008873929,1.65
988078.2008873929,1.66
988178.2008873929,1.81
988278.2008873929,1.81
988378.2008873929,1.81
988478.2008873929,1.73
988578.2008873929,1.63
988678.2008873929,1.77
988778.2008873929,1.69
988878.2008873929,1.66
988978.2008873929,1.74
989078.2008873929,1.67
989178.2008873929,1.68
989278.2008873929,1.68
989378.2008873929,1.7
989478.2008873929,1.66
989578.2008873929,1.66
989678.2008873929,1.74
989778.2008873929,1.71
989878.2008873929,1.64
989978.2008873929,1.64
990078.2008873929,1.64
990178.2008873929,1.73
990278.2008873929,1.64
990378.2008873929,1.63
990478.2008873929,1.68
990578.2008873929,1.66
990678.2008873929,1.67
990778.2008873929,1.65
990878.2008873929,1.62
990978.2008873929,1.58
991078.2008873929,1.64
991178.2008873929,1.63
991278.2008873929,1.57
991378.2008873929,1.68
991478.2008873929,1.68
991578.2008873929,1.68
991678.2008873929,1.63
991778.2008873929,1.64
991878.2008873929,1.69
991978.2008873929,1.73
992078.2008873929,1.59
992178.2008873929,1.56
992278.2008873929,1.65
992378.2008873929,1.57
992478.2008873929,1.71
992578.2008873929,1.66
992678.2008873929,1.67
992778.2008873929,1.65
992878.2008873929,1.68
992978.2008873929,1.68
993078.2008873929,1.68
993178.2008873929,1.69
993278.2008873929,1.62
993378.2008873929,1.57
993478.2008873929,1.65
993578.2008873929,1.64
993678.2008873929,1.62
993778.2008873929,1.55
993878.2008873929,1.55
993978.2008873929,1.55
994078.2008873929,1.52
994178.2008873929,1.61
994278.2008873929,1.55
994378.2008873929,1.48
994478.2008873929,1.46
994578.2008873929,1.62
994678.2008873929,1.57
994778.2008873929,1.52
994878.2008873929,1.49
994978.2008873929,1.51
995078.2008873929,1.45
995178.2008873929,1.43
995278.2008873929,1.41
995378.2008873929,1.52
995478.2008873929,1.52
995578.2008873929,1.41
995678.2008873929,1.56
995778.2008873929,1.5
995878.2008873929,1.5
995978.2008873929,1.52
996078.2008873929,1.54
996178.2008873929,1.52
996278.2008873929,1.48
996378.2008873929,1.44
996478.2008873929,1.56
996578.2008873929,1.59
996678.2008873929,1.62
996778.2008873929,1.49
996878.2008873929,1.45
996978.2008873929,1.51
997078.2008873929,1.5
997178.2008873929,1.45
997278.2008873929,1.45
997378.2008873929,1.45
997478.2008873929,1.46
997578.2008873929,1.54
997678.2008873929,1.47
997778.2008873929,1.47
997878.2008873929,1.47
997978.2008873929,1.54
998078.2008873929,1.55
998178.2008873929,1.49
998278.2008873929,1.52
998378.2008873929,1.55
998478.2008873929,1.54
998578.2008873929,1.54
998678.2008873929,1.54
998778.2008873929,1.55
998878.2008873929,1.51
998978.2008873929,1.47
999078.2008873929,1.44
999178.2008873929,1.51
999278.2008873929,1.72
999378.2008873929,1.47
999478.2008873929,1.59
999578.2008873929,1.59
999678.2008873929,1.59
999778.2008873929,1.51
999878.2008873929,1.45
999978.2008873929,1.46
1000078.2008873929,1.46
1000178.2008873929,1.5
1000278.2008873929,1.49
1000378.2008873929,1.5
1000478.2008873929,1.53
1000578.2008873929,1.46
1000678.2008873929,1.48
1000778.2008873929,1.47
1000878.2008873929,1.54
1000978.2008873929,1.49
1001078.2008873929,1.47
1001178.2008873929,1.58
1001278.2008873929,1.46
1001378.2008873929,1.63
1001478.2008873929,1.55
1001578.2008873929,1.45
1001678.2008873929,1.43
1001778.2008873929,1.55
1001878.2008873929,1.46
1001978.2008873929,1.5
1002078.2008873929,1.72
1002178.2008873929,1.54
1002278.2008873929,1.5
1002378.2008873929,1.49
1002478.2008873929,1.51
1002578.2008873929,1.51
1002678.2008873929,1.42
1002778.2008873929,1.55
1002878.2008873929,1.46
1002978.2008873929,1.43
1003078.2008873929,1.52
1003178.2008873929,1.44
1003278.2008873929,1.48
1003378.2008873929,1.54
1003478.2008873929,1.49
1003578.2008873929,1.44
1003678.2008873929,1.47
1003778.2008873929,1.42
1003878.2008873929,1.33
1003978.2008873929,1.36
1004078.2008873929,1.52
1004178.2008873929,1.4
1004278.2008873929,1.46
1004378.2008873929,1.35
1004478.2008873929,1.34
1004578.2008873929,1.34
1004678.2008873929,1.34
1004778.2008873929,1.38
1004878.2008873929,1.35
1004978.2008873929,1.32
1005078.2008873929,1.35
1005178.2008873929,1.28
1005278.2008873929,1.32
1005378.2008873929,1.39
1005478.2008873929,1.4
1005578.2008873929,1.38
1005678.2008873929,1.33
1005778.2008873929,1.33
1005878.2008873929,1.3
1005978.2008873929,1.33
1006078.2008873929,1.32
1006178.2008873929,1.29
1006278.2008873929,1.35
1006378.2008873929,1.3
1006478.2008873929,1.3
1006578.2008873929,1.35
1006678.2008873929,1.3
1006778.2008873929,1.36
1006878.2008873929,1.4
1006978.2008873929,1.29
1007078.2008873929,1.28
1007178.2008873929,1.26
1007278.2008873929,1.23
1007378.2008873929,1.29
1007478.2008873929,1.27
1007578.2008873929,1.25
1007678.2008873929,1.29
1007778.2008873929,1.25
1007878.2008873929,1.37
1007978.2008873929,1.26
1008078.2008873929,1.3
1008178.2008873929,1.29
1008278.2008873929,1.25
1008378.2008873929,1.25
1008478.2008873929,1.27
1008578.2008873929,1.24
1008678.2008873929,1.3
1008778.2008873929,1.27
1008878.2008873929,1.3
1008978.2008873929,1.34
1009078.2008873929,1.34
1009178.2008873929,1.29
1009278.2008873929,1.31
1009378.2008873929,1.38
1009478.2008873929,1.48
1009578.2008873929,1.38
1009678.2008873929,1.33
1009778.2008873929,1.32
1009878.2008873929,1.31
1009978.2008873929,1.42
1010078.2008873929,1.32
1010178.2008873929,1.38
1010278.2008873929,1.49
1010378.2008873929,1.4
1010478.2008873929,1.36
1010578.2008873929,1.43
1010678.2008873929,1.4
1010778.2008873929,1.44
1010878.2008873929,1.43
1010978.2008873929,1.43
1011078.2008873929,1.46
1011178.2008873929,1.44
1011278.2008873929,1.45
1011378.2008873929,1.45
1011478.2008873929,1.46
1011578.2008873929,1.47
1011678.2008873929,1.54
1011778.2008873929,1.54
1011878.2008873929,1.54
1011978.2008873929,1.51
1012078.2008873929,1.57
1012178.2008873929,1.56
1012278.2008873929,1.52
1012378.2008873929,1.66
1012478.2008873929,1.54
1012578.2008873929,1.54
1012678.2008873929,1.54
1012778.2008873929,1.54
1012878.2008873929,1.54
1012978.2008873929,1.54
1013078.2008873929,1.49
1013178.2008873929,1.49
1013278.2008873929,1.49
1013378.2008873929,1.47
1013478.2008873929,1.47
1013578.2008873929,1.6
1013678.2008873929,1.57
1013778.2008873929,1.5
1013878.2008873929,1.49
1013978.2008873929,1.43
1014078.2008873929,1.52
1014178.2008873929,1.53
1014278.2008873929,1.56
1014378.2008873929,1.54
1014478.2008873929,1.51
1014578.2008873929,1.59
1014678.2008873929,1.6
1014778.2008873929,1.66
1014878.2008873929,1.7
1014978.2008873929,1.56
1015078.2008873929,1.68
1015178.2008873929,1.72
1015278.2008873929,1.74
1015378.2008873929,1.71
1015478.2008873929,1.71
1015578.2008873929,1.7
1015678.2008873929,1.69
1015778.2008873929,1.72
1015878.2008873929,1.67
1015978.2008873929,1.74
1016078.2008873929,1.7
1016178.2008873929,1.77
1016278.2008873929,1.72
1016378.2008873929,1.72
1016478.2008873929,1.72
1016578.2008873929,1.84
1016678.2008873929,1.73
1016778.2008873929,1.72
1016878.2008873929,1.74
1016978.2008873929,1.78
1017078.2008873929,1.73
1017178.2008873929,1.78
1017278.2008873929,1.8
1017378.2008873929,1.75
1017478.2008873929,1.75
1017578.2008873929,1.77
1017678.2008873929,1.9
1017778.2008873929,1.9
1017878.2008873929,1.9
1017978.2008873929,1.81
1018078.2008873929,1.79
1018178.2008873929,1.89
1018278.2008873929,1.89
1018378.2008873929,1.89
1018478.2008873929,1.86
1018578.2008873929,1.86
1018678.2008873929,1.89
1018778.2008873929,1.94
1018878.2008873929,1.88
1018978.2008873929,1.88
1019078.2008873929,1.93
1019178.2008873929,1.93
1019278.2008873929,1.93
1019378.2008873929,1.9
1019478.2008873929,1.92
1019578.2008873929,1.92
1019678.2008873929,1.92
1019778.2008873929,1.88
1019878.2008873929,1.88
1019978.2008873929,1.88
1020078.2008873929,1.88
1020178.2008873929,1.88
1020278.2008873929,1.92
1020378.2008873929,1.97
1020478.2008873929,1.97
1020578.2008873929,1.97
1020678.2008873929,1.97
1020778.2008873929,1.97
1020878.2008873929,2.04
1020978.2008873929,2.02
1021078.2008873929,2.02
1021178.2008873929,2.02
1021278.2008873929,2.03
1021378.2008873929,2.02
1021478.2008873929,2.02
1021578.2008873929,2.02
1021678.2008873929,1.94
1021778.2008873929,1.96
1021878.2008873929,1.97
1021978.2008873929,2.01
1022078.2008873929,2.06
1022178.2008873929,1.98
1022278.2008873929,1.98
1022378.2008873929,1.98
1022478.2008873929,2.01
1022578.2008873929,1.99
1022678.2008873929,1.99
1022778.2008873929,1.99
1022878.2008873929,1.99
1022978.2008873929,1.99
1023078.2008873929,1.99
1023178.2008873929,1.99
1023278.2008873929,1.99
1023378.2008873929,2.1
1023478.2008873929,2.01
1023578.2008873929,2.01
1023678.2008873929,2.01
1023778.2008873929,1.99
1023878.2008873929,1.99
1023978.2008873929,1.99
1024078.2008873929,2.07
1024178.2008873929,2.03
1024278.2008873929,2.11
1024378.2008873929,2.11
1024478.2008873929,2.11
1024578.2008873929,1.95
1024678.2008873929,2.11
1024778.2008873929,2.08
1024878.2008873929,1.97
1024978.2008873929,2.06
1025078.2008873929,1.92
1025178.2008873929,2.06
1025278.2008873929,1.91
1025378.2008873929,1.91
1025478.2008873929,1.94
1025578.2008873929,1.94
1025678.2008873929,1.94
1025778.2008873929,1.85
1025878.2008873929,1.93
1025978.2008873929,1.92
1026078.2008873929,1.92
1026178.2008873929,1.92
1026278.2008873929,2
1026378.2008873929,1.9
1026478.2008873929,2.11
1026578.2008873929,2.11
1026678.2008873929,2.11
1026778.2008873929,1.92
1026878.2008873929,1.94
1026978.2008873929,1.91
1027078.2008873929,2.05
1027178.2008873929,1.93
1027278.2008873929,1.93
1027378.2008873929,1.93
1027478.2008873929,1.92
1027578.2008873929,2.02
1027678.2008873929,1.95
1027778.2008873929,1.9
1027878.2008873929,1.92
1027978.2008873929,1.92
1028078.2008873929,1.92
1028178.2008873929,1.92
1028278.2008873929,1.92
1028378.2008873929,1.97
1028478.2008873929,2.03
1028578.2008873929,2.01
1028678.2008873929,2.01
1028778.2008873929,2.01
1028878.2008873929,2.01
1028978.2008873929,2.12
1029078.2008873929,2.03
1029178.2008873929,2.08
1029278.2008873929,2.08
1029378.2008873929,2.08
1029478.2008873929,2.06
1029578.2008873929,2.12
1029678.2008873929,2.1
1029778.2008873929,2.25
1029878.2008873929,2.23
1029978.2008873929,2.14
1030078.2008873929,2.14
1030178.2008873929,2.14
1030278.2008873929,2.13
1030378.2008873929,2.13
1030478.2008873929,2.13
1030578.2008873929,2.13
1030678.2008873929,2.13
1030778.2008873929,2.12
1030878.2008873929,2.12
1030978.2008873929,2.12
1031078.2008873929,2.2
1031178.2008873929,2.2
1031278.2008873929,2.2
1031378.2008873929,2.18
1031478.2008873929,2.18
1031578.2008873929,2.11
1031678.2008873929,2.11
1031778.2008873929,2.11
1031878.2008873929,2.11
1031978.2008873929,2.11
1032078.2008873929,2.11
1032178.2008873929,2.11
1032278.2008873929,2.21
1032378.2008873929,2.21
1032478.2008873929,2.21
1032578.2008873929,2.21
1032678.2008873929,2.16
1032778.2008873929,2.29
1032878.2008873929,2.17
1032978.2008873929,2.17
1033078.2008873929,2.17
1033178.2008873929,2.17
1033278.2008873929,2.17
1033378.2008873929,2.17
1033478.2008873929,2.17
1033578.2008873929,2.39
1033678.2008873929,2.18
1033778.2008873929,2.2
1033878.2008873929,2.2
1033978.2008873929,2.2
1034078.2008873929,2.2
1034178.2008873929,2.2
1034278.2008873929,2.2
1034378.2008873929,2.2
1034478.2008873929,2.2
1034578.2008873929,2.2
1034678.2008873929,2.3
1034778.2008873929,2.26
1034878.2008873929,2.26
1034978.2008873929,2.26
1035078.2008873929,2.26
1035178.2008873929,2.26
1035278.2008873929,2.23
1035378.2008873929,2.26
1035478.2008873929,2.37
1035578.2008873929,2.37
1035678.2008873929,2.37
1035778.2008873929,2.37
1035878.2008873929,2.37
1035978.2008873929,2.34
1036078.2008873929,2.34
1036178.2008873929,2.34
1036278.2008873929,2.34
1036378.2008873929,2.34
1036478.2008873929,2.34
1036578.2008873929,2.34
1036678.2008873929,2.22
1036778.2008873929,2.22
1036878.2008873929,2.22
1036978.2008873929,2.27
1037078.2008873929,2.19
1037178.2008873929,2.19
1037278.2008873929,2.19
1037378.2008873929,2.19
1037478.2008873929,2.19
1037578.2008873929,2.19
1037678.2008873929,2.19
1037778.2008873929,2.17
1037878.2008873929,2.17
1037978.2008873929,2.17
1038078.2008873929,2.33
1038178.2008873929,2.33
1038278.2008873929,2.33
1038378.2008873929,2.23
1038478.2008873929,2.23
1038578.2008873929,2.23
1038678.2008873929,2.27
1038778.2008873929,2.27
1038878.2008873929,2.27
1038978.2008873929,2.21
1039078.2008873929,2.21
1039178.2008873929,2.21
1039278.2008873929,2.36
1039378.2008873929,2.22
1039478.2008873929,2.22
1039578.2008873929,2.22
1039678.2008873929,2.22
1039778.2008873929,2.15
1039878.2008873929,2.15
1039978.2008873929,2.15
1040078.2008873929,2.15
1040178.2008873929,2.15
1040278.2008873929,2.15
1040378.2008873929,2.15
1040478.2008873929,2.03
1040578.2008873929,2.22
1040678.2008873929,2.07
1040778.2008873929,2.07
1040878.2008873929,2.07
1040978.2008873929,2.07
1041078.2008873929,2.07
1041178.2008873929,2.07
1041278.2008873929,2.02
1041378.2008873929,2.03
1041478.2008873929,2.21
1041578.2008873929,2.03
1041678.2008873929,2.03
1041778.2008873929,2
1041878.2008873929,1.99
1041978.2008873929,2.04
1042078.2008873929,1.96
1042178.2008873929,1.96
1042278.2008873929,1.96
1042378.2008873929,2.01
1042478.2008873929,2.01
1042578.2008873929,2.01
1042678.2008873929,2.03
1042778.2008873929,2.14
1042878.2008873929,2.14
1042978.2008873929,2.14
1043078.2008873929,2.24
1043178.2008873929,1.96
1043278.2008873929,1.94
1043378.2008873929,2.11
1043478.2008873929,1.91
1043578.2008873929,1.94
1043678.2008873929,1.94
1043778.2008873929,1.94
1043878.2008873929,1.79
1043978.2008873929,1.77
1044078.2008873929,1.78
1044178.2008873929,1.59
1044278.2008873929,1.52
1044378.2008873929,1.46
1044478.2008873929,1.38
1044578.2008873929,1.38
1044678.2008873929,1.22
1044778.2008873929,1.32
1044878.2008873929,1.19
1044978.2008873929,1.22
1045078.2008873929,1.19
1045178.2008873929,1.15
1045278.2008873929,1.21
1045378.2008873929,1.24
1045478.2008873929,1.52
1045578.2008873929,1.32
1045678.2008873929,1.32
1045778.2008873929,1.42
1045878.2008873929,1.4
1045978.2008873929,1.41
1046078.2008873929,1.35
1046178.2008873929,1.32
1046278.2008873929,1.33
1046378.2008873929,1.38
1046478.2008873929,1.29
1046578.2008873929,1.3
1046678.2008873929,1.35
1046778.2008873929,1.38
1046878.2008873929,1.4
1046978.2008873929,1.48
1047078.2008873929,1.54
1047178.2008873929,1.45
1047278.2008873929,1.5
1047378.2008873929,1.42
1047478.2008873929,1.47
1047578.2008873929,1.42
1047678.2008873929,1.57
1047778.2008873929,1.51
1047878.2008873929,1.5
1047978.2008873929,1.43
1048078.2008873929,1.86
1048178.2008873929,1.54
1048278.2008873929,1.42
1048378.2008873929,1.42
1048478.2008873929,1.43
1048578.2008873927,1.53
1048678.2008873927,1.46
1048778.2008873927,1.34
1048878.2008873927,1.46
1048978.2008873927,1.43
1049078.2008873927,1.48
1049178.2008873927,1.54
1049278.2008873927,1.49
