timestamp(ms),GPA[0].HAcc,GPS[0].NSats
259883.34600000002,0.61,20
259983.34600000002,0.61,20
260083.34600000002,0.61,21
260183.34600000002,0.61,21
260283.34600000002,0.61,21
260383.34600000002,0.61,21
260483.34600000002,0.61,21
260583.34600000002,0.61,21
260683.34600000002,0.61,20
260783.34600000002,0.61,20
260883.34600000002,0.61,21
260983.34600000002,0.61,21
261083.34600000002,0.61,21
261183.34600000002,0.61,21
261283.34600000002,0.61,21
261383.34600000002,0.61,21
261483.34600000002,0.61,22
261583.34600000002,0.61,22
261683.34600000002,0.61,21
261783.34600000002,0.61,21
261883.34600000002,0.61,21
261983.34600000002,0.61,21
262083.34600000002,0.61,21
262183.346,0.61,21
262283.346,0.61,21
262383.346,0.61,21
262483.346,0.61,22
262583.346,0.61,22
262683.346,0.61,22
262783.346,0.61,22
262883.346,0.61,22
262983.346,0.61,22
263083.346,0.61,22
263183.346,0.61,22
263283.346,0.61,21
263383.346,0.61,21
263483.346,0.61,21
263583.346,0.61,21
263683.346,0.61,21
263783.346,0.61,21
263883.346,0.61,21
263983.346,0.61,21
264083.346,0.61,21
264183.346,0.61,21
264283.346,0.61,21
264383.346,0.61,21
264483.346,0.61,21
264583.346,0.61,21
264683.346,0.62,22
264783.346,0.62,22
264883.346,0.62,22
264983.346,0.62,22
265083.346,0.62,21
265183.346,0.62,21
265283.346,0.62,21
265383.346,0.62,21
265483.346,0.62,21
265583.346,0.62,21
265683.346,0.62,20
265783.346,0.62,20
265883.346,0.62,21
265983.346,0.62,21
266083.346,0.62,20
266183.346,0.62,20
266283.346,0.62,21
266383.346,0.62,21
266483.346,0.62,20
266583.346,0.62,20
266683.346,0.62,21
266783.346,0.62,21
266883.346,0.62,21
266983.346,0.62,21
267083.346,0.62,22
267183.346,0.62,22
267283.346,0.62,21
267383.346,0.62,21
267483.346,0.62,22
267583.346,0.62,22
267683.346,0.62,22
267783.346,0.62,22
267883.346,0.62,22
267983.346,0.62,22
268083.346,0.62,22
268183.346,0.62,22
268283.346,0.62,21
268383.346,0.62,21
268483.346,0.62,21
268583.346,0.62,21
268683.346,0.62,21
268783.346,0.62,21
268883.346,0.62,21
268983.346,0.62,21
269083.346,0.62,21
269183.346,0.62,21
269283.346,0.62,21
269383.346,0.62,21
269483.346,0.62,21
269583.346,0.62,21
269683.346,0.62,20
269783.346,0.62,20
269883.346,0.62,21
269983.346,0.62,21
270083.346,0.62,20
270183.346,0.62,20
270283.346,0.62,21
270383.346,0.62,21
270483.346,0.62,21
270583.346,0.62,21
270683.346,0.62,19
270783.346,0.62,19
270883.346,0.62,21
270983.346,0.62,21
271083.346,0.62,22
271183.346,0.62,22
271283.346,0.62,19
271383.346,0.62,19
271483.346,0.62,21
271583.346,0.62,21
271683.346,0.62,21
271783.346,0.62,21
271883.346,0.62,21
271983.346,0.62,21
272083.346,0.62,22
272183.346,0.62,22
272283.346,0.62,22
272383.346,0.62,22
272483.346,0.62,22
272583.346,0.62,22
272683.346,0.62,22
272783.346,0.62,22
272883.346,0.62,22
272983.346,0.62,22
273083.346,0.62,22
273183.346,0.62,22
273283.346,0.62,21
273383.346,0.62,21
273483.346,0.62,22
273583.346,0.62,22
273683.346,0.62,22
273783.346,0.62,22
273883.346,0.62,22
273983.346,0.62,22
274083.346,0.62,22
274183.346,0.62,22
274283.346,0.62,21
274383.346,0.62,21
274483.346,0.62,20
274583.346,0.62,20
274683.346,0.62,20
274783.346,0.62,20
274883.346,0.62,20
274983.346,0.62,20
275083.346,0.62,21
275183.346,0.62,21
275283.346,0.62,20
275383.346,0.62,20
275483.346,0.62,20
275583.346,0.62,20
275683.346,0.62,21
275783.346,0.62,21
275883.346,0.62,20
275983.346,0.62,20
276083.346,0.62,20
276183.346,0.62,20
276283.346,0.62,20
276383.346,0.62,20
276483.346,0.62,20
276583.346,0.62,20
276683.346,0.62,20
276783.346,0.62,20
276883.346,0.62,21
276983.346,0.62,21
277083.346,0.62,21
277183.346,0.62,21
277283.346,0.62,21
277383.346,0.62,21
277483.346,0.62,22
277583.346,0.62,22
277683.346,0.62,21
277783.346,0.62,21
277883.346,0.62,21
277983.346,0.62,21
278083.346,0.62,22
278183.346,0.62,22
278283.346,0.62,21
278383.346,0.62,21
278483.346,0.62,22
278583.346,0.62,22
278683.346,0.62,21
278783.346,0.62,21
278883.346,0.62,22
278983.346,0.62,22
279083.346,0.62,22
279183.346,0.62,22
279283.346,0.61,22
279383.346,0.61,22
279483.346,0.61,22
279583.346,0.61,22
279683.346,0.61,22
279783.346,0.61,22
279883.346,0.61,22
279983.346,0.61,22
280083.346,0.61,21
280183.346,0.61,21
280283.346,0.61,21
280383.346,0.61,21
280483.346,0.61,21
280583.346,0.61,21
280683.346,0.61,21
280783.346,0.61,21
280883.346,0.61,22
280983.346,0.61,22
281083.346,0.61,22
281183.346,0.61,22
281283.346,0.62,21
281383.346,0.62,21
281483.346,0.62,22
281583.346,0.62,22
281683.346,0.62,21
281783.346,0.62,21
281883.346,0.62,21
281983.346,0.62,21
282083.346,0.62,22
282183.346,0.62,22
282283.346,0.62,21
282383.346,0.62,21
282483.346,0.62,21
282583.346,0.62,21
282683.346,0.62,21
282783.346,0.62,21
282883.346,0.62,22
282983.346,0.62,22
283083.346,0.62,22
283183.346,0.62,22
283283.346,0.61,22
283383.346,0.61,22
283483.346,0.61,21
283583.346,0.61,21
283683.346,0.61,20
283783.346,0.61,20
283883.346,0.61,21
283983.346,0.61,21
284083.346,0.61,22
284183.346,0.61,22
284283.346,0.61,19
284383.346,0.61,19
284483.346,0.61,21
284583.346,0.61,21
284683.346,0.61,20
284783.346,0.61,20
284883.346,0.61,21
284983.346,0.61,21
285083.346,0.61,21
285183.346,0.61,21
285283.346,0.61,21
285383.346,0.61,21
285483.346,0.61,22
285583.346,0.61,22
285683.346,0.61,22
285783.346,0.61,22
285883.346,0.61,21
285983.346,0.61,21
286083.346,0.61,21
286183.346,0.61,21
286283.346,0.61,22
286383.346,0.61,22
286483.346,0.61,21
286583.346,0.61,21
286683.346,0.61,21
286783.346,0.61,21
286883.346,0.61,20
286983.346,0.61,20
287083.346,0.61,22
287183.346,0.61,22
287283.346,0.61,22
287383.346,0.61,22
287483.346,0.61,21
287583.346,0.61,21
287683.346,0.61,22
287783.346,0.61,22
287883.346,0.61,22
287983.346,0.61,22
288083.346,0.61,21
288183.346,0.61,21
288283.346,0.61,22
288383.346,0.61,22
288483.346,0.61,22
288583.346,0.61,22
288683.346,0.61,21
288783.346,0.61,21
288883.346,0.61,21
288983.346,0.61,21
289083.346,0.61,22
289183.346,0.61,22
289283.346,0.61,20
289383.346,0.61,20
289483.346,0.61,21
289583.346,0.61,21
289683.346,0.61,20
289783.346,0.61,20
289883.346,0.61,19
289983.346,0.61,19
290083.346,0.61,21
290183.346,0.61,21
290283.346,0.61,20
290383.346,0.61,20
290483.346,0.61,20
290583.346,0.61,20
290683.346,0.61,22
290783.346,0.61,22
290883.346,0.61,22
290983.346,0.61,22
291083.346,0.61,22
291183.346,0.61,22
291283.346,0.61,20
291383.346,0.61,20
291483.346,0.61,21
291583.346,0.61,21
291683.346,0.61,22
291783.346,0.61,22
291883.346,0.61,22
291983.346,0.61,22
292083.346,0.61,21
292183.346,0.61,21
292283.346,0.61,22
292383.346,0.61,22
292483.346,0.61,22
292583.346,0.61,22
292683.346,0.61,21
292783.346,0.61,21
292883.346,0.61,21
292983.346,0.61,21
293083.346,0.61,21
293183.346,0.61,21
293283.346,0.61,21
293383.346,0.61,21
293483.346,0.61,21
293583.346,0.61,21
293683.346,0.61,22
293783.346,0.61,22
293883.346,0.61,22
293983.346,0.61,22
294083.346,0.61,21
294183.346,0.61,21
294283.346,0.61,21
294383.346,0.61,21
294483.346,0.61,21
294583.346,0.61,21
294683.346,0.61,22
294783.346,0.61,22
294883.346,0.61,22
294983.346,0.61,22
295083.346,0.61,22
295183.346,0.61,22
295283.346,0.61,21
295383.346,0.61,21
295483.346,0.61,21
295583.346,0.61,21
295683.346,0.61,20
295783.346,0.61,20
295883.346,0.61,22
295983.346,0.61,22
296083.346,0.61,22
296183.346,0.61,22
296283.346,0.61,20
296383.346,0.61,20
296483.346,0.61,21
296583.346,0.61,21
296683.346,0.61,19
296783.346,0.61,19
296883.346,0.61,19
296983.346,0.61,19
297083.346,0.61,21
297183.346,0.61,21
297283.346,0.61,21
297383.346,0.61,21
297483.346,0.61,20
297583.346,0.61,20
297683.346,0.61,21
297783.346,0.61,21
297883.346,0.61,22
297983.346,0.61,22
298083.346,0.61,22
298183.346,0.61,22
298283.346,0.61,22
298383.346,0.61,22
298483.346,0.61,22
298583.346,0.61,22
298683.346,0.61,22
298783.346,0.61,22
298883.346,0.61,21
298983.346,0.61,21
299083.346,0.61,22
299183.346,0.61,22
299283.346,0.6,22
299383.346,0.6,22
299483.346,0.6,22
299583.346,0.6,22
299683.346,0.6,21
299783.346,0.6,21
299883.346,0.6,22
299983.346,0.6,22
300083.346,0.6,21
300183.346,0.6,21
300283.346,0.6,21
300383.346,0.6,21
300483.346,0.6,22
300583.346,0.6,22
300683.346,0.6,22
300783.346,0.6,22
300883.346,0.6,22
300983.346,0.6,22
301083.346,0.6,22
301183.346,0.6,22
301283.346,0.6,22
301383.346,0.6,22
301483.346,0.6,21
301583.346,0.6,21
301683.346,0.6,22
301783.346,0.6,22
301883.346,0.6,22
301983.346,0.6,22
302083.346,0.6,22
302183.346,0.6,22
302283.346,0.6,21
302383.346,0.6,21
302483.346,0.6,20
302583.346,0.6,20
302683.346,0.6,21
302783.346,0.6,21
302883.346,0.6,19
302983.346,0.6,19
303083.346,0.6,21
303183.346,0.6,21
303283.346,0.6,21
303383.346,0.6,21
303483.346,0.6,21
303583.346,0.6,21
303683.346,0.6,20
303783.346,0.6,20
303883.346,0.6,21
303983.346,0.6,21
304083.346,0.6,21
304183.346,0.6,21
304283.346,0.6,21
304383.346,0.6,21
304483.346,0.6,20
304583.346,0.6,20
304683.346,0.6,21
304783.346,0.6,21
304883.346,0.6,21
304983.346,0.6,21
305083.346,0.6,20
305183.346,0.6,20
305283.346,0.6,20
305383.346,0.6,20
305483.346,0.6,20
305583.346,0.6,20
305683.346,0.59,21
305783.346,0.59,21
305883.346,0.59,21
305983.346,0.59,21
306083.346,0.59,21
306183.346,0.59,21
306283.346,0.59,19
306383.346,0.59,19
306483.346,0.59,19
306583.346,0.59,19
306683.346,0.59,20
306783.346,0.59,20
306883.346,0.59,20
306983.346,0.59,20
307083.346,0.59,21
307183.346,0.59,21
307283.346,0.59,21
307383.346,0.59,21
307483.346,0.59,19
307583.346,0.59,19
307683.346,0.59,20
307783.346,0.59,20
307883.346,0.59,21
307983.346,0.59,21
308083.346,0.59,21
308183.346,0.59,21
308283.346,0.59,20
308383.346,0.59,20
308483.346,0.59,19
308583.346,0.59,19
308683.346,0.59,20
308783.346,0.59,20
308883.346,0.59,18
308983.346,0.59,18
309083.346,0.59,19
309183.346,0.59,19
309283.346,0.59,18
309383.346,0.59,18
309483.346,0.59,19
309583.346,0.59,19
309683.346,0.59,20
309783.346,0.59,20
309883.346,0.59,20
309983.346,0.59,20
310083.346,0.59,19
310183.346,0.59,19
310283.346,0.59,19
310383.346,0.59,19
310483.346,0.59,19
310583.346,0.59,19
310683.346,0.59,20
310783.346,0.59,20
310883.346,0.59,20
310983.346,0.59,20
311083.346,0.59,21
311183.346,0.59,21
311283.346,0.59,20
311383.346,0.59,20
311483.346,0.59,21
311583.346,0.59,21
311683.346,0.59,19
311783.346,0.59,19
311883.346,0.59,20
311983.346,0.59,20
312083.346,0.59,20
312183.346,0.59,20
312283.346,0.59,20
312383.346,0.59,20
312483.346,0.59,19
312583.346,0.59,19
312683.346,0.59,21
312783.346,0.59,21
312883.346,0.59,21
312983.346,0.59,21
313083.346,0.59,22
313183.346,0.59,22
313283.346,0.59,22
313383.346,0.59,22
313483.346,0.59,21
313583.346,0.59,21
313683.346,0.59,19
313783.346,0.59,19
313883.346,0.59,20
313983.346,0.59,20
314083.346,0.59,22
314183.346,0.59,22
314283.346,0.59,22
314383.346,0.59,22
314483.346,0.59,20
314583.346,0.59,20
314683.346,0.59,21
314783.346,0.59,21
314883.346,0.59,22
314983.346,0.59,22
315083.346,0.59,21
315183.346,0.59,21
315283.346,0.59,20
315383.346,0.59,20
315483.346,0.59,20
315583.346,0.59,20
315683.346,0.59,21
315783.346,0.59,21
315883.346,0.59,21
315983.346,0.59,21
316083.346,0.59,21
316183.346,0.59,21
316283.346,0.59,20
316383.346,0.59,20
316483.346,0.59,20
316583.346,0.59,20
316683.346,0.59,20
316783.346,0.59,20
316883.346,0.59,19
316983.346,0.59,19
317083.346,0.59,21
317183.346,0.59,21
317283.346,0.59,21
317383.346,0.59,21
317483.346,0.59,21
317583.346,0.59,21
317683.346,0.59,19
317783.346,0.59,19
317883.346,0.59,18
317983.346,0.59,18
318083.346,0.59,18
318183.346,0.59,18
318283.346,0.59,20
318383.346,0.59,20
318483.346,0.59,20
318583.346,0.59,20
318683.346,0.59,21
318783.346,0.59,21
318883.346,0.59,22
318983.346,0.59,22
319083.346,0.59,21
319183.346,0.59,21
319283.346,0.59,20
319383.346,0.59,20
319483.346,0.59,19
319583.346,0.59,19
319683.346,0.59,22
319783.346,0.59,22
319883.346,0.59,20
319983.346,0.59,20
320083.346,0.59,21
320183.346,0.59,21
320283.346,0.59,22
320383.346,0.59,22
320483.346,0.59,22
320583.346,0.59,22
320683.346,0.59,21
320783.346,0.59,21
320883.346,0.59,22
320983.346,0.59,22
321083.346,0.59,20
321183.346,0.59,20
321283.346,0.59,20
321383.346,0.59,20
321483.346,0.59,19
321583.346,0.59,19
321683.346,0.59,18
321783.346,0.59,18
321883.346,0.59,20
321983.346,0.59,20
322083.346,0.59,22
322183.346,0.59,22
322283.346,0.59,20
322383.346,0.59,20
322483.346,0.59,21
322583.346,0.59,21
322683.346,0.59,21
322783.346,0.59,21
322883.346,0.59,19
322983.346,0.59,19
323083.346,0.59,19
323183.346,0.59,19
323283.346,0.59,20
323383.346,0.59,20
323483.346,0.59,20
323583.346,0.59,20
323683.346,0.59,19
323783.346,0.59,19
323883.346,0.59,20
323983.346,0.59,20
324083.346,0.59,21
324183.346,0.59,21
324283.346,0.59,21
324383.346,0.59,21
324483.346,0.59,21
324583.346,0.59,21
324683.346,0.59,21
324783.346,0.59,21
324883.346,0.59,21
324983.346,0.59,21
325083.346,0.59,21
325183.346,0.59,21
325283.346,0.59,21
325383.346,0.59,21
325483.346,0.59,20
325583.346,0.59,20
325683.346,0.59,20
325783.346,0.59,20
325883.346,0.59,22
325983.346,0.59,22
326083.346,0.59,21
326183.346,0.59,21
326283.346,0.59,20
326383.346,0.59,20
326483.346,0.59,21
326583.346,0.59,21
326683.346,0.59,21
326783.346,0.59,21
326883.346,0.61,21
326983.346,0.61,21
327083.346,0.61,21
327183.346,0.61,21
327283.346,0.62,21
327383.346,0.62,21
327483.346,0.63,21
327583.346,0.63,21
327683.346,0.64,22
327783.346,0.64,22
327883.346,0.63,20
327983.346,0.63,20
328083.346,0.62,20
328183.346,0.62,20
328283.346,0.61,19
328383.346,0.61,19
328483.346,0.59,19
328583.346,0.59,19
328683.346,0.59,21
328783.346,0.59,21
328883.346,0.59,20
328983.346,0.59,20
329083.346,0.59,21
329183.346,0.59,21
329283.346,0.59,22
329383.346,0.59,22
329483.346,0.59,21
329583.346,0.59,21
329683.346,0.59,21
329783.346,0.59,21
329883.346,0.59,22
329983.346,0.59,22
330083.346,0.6,22
330183.346,0.6,22
330283.346,0.61,21
330383.346,0.61,21
330483.346,0.59,21
330583.346,0.59,21
330683.346,0.6,21
330783.346,0.6,21
330883.346,0.61,21
330983.346,0.61,21
331083.346,0.62,20
331183.346,0.62,20
331283.346,0.63,20
331383.346,0.63,20
331483.346,0.59,21
331583.346,0.59,21
331683.346,0.59,21
331783.346,0.59,21
331883.346,0.59,22
331983.346,0.59,22
332083.346,0.59,20
332183.346,0.59,20
332283.346,0.59,19
332383.346,0.59,19
332483.346,0.59,20
332583.346,0.59,20
332683.346,0.59,19
332783.346,0.59,19
332883.346,0.59,20
332983.346,0.59,20
333083.346,0.59,20
333183.346,0.59,20
333283.346,0.59,20
333383.346,0.59,20
333483.346,0.59,20
333583.346,0.59,20
333683.346,0.59,19
333783.346,0.59,19
333883.346,0.6,20
333983.346,0.6,20
334083.346,0.6,20
334183.346,0.6,20
334283.346,0.6,20
334383.346,0.6,20
334483.346,0.6,22
334583.346,0.6,22
334683.346,0.6,20
334783.346,0.6,20
334883.346,0.6,18
334983.346,0.6,18
335083.346,0.6,20
335183.346,0.6,20
335283.346,0.6,21
335383.346,0.6,21
335483.346,0.6,21
335583.346,0.6,21
335683.346,0.6,20
335783.346,0.6,20
335883.346,0.6,20
335983.346,0.6,20
336083.346,0.6,18
336183.346,0.6,18
336283.346,0.6,20
336383.346,0.6,20
336483.346,0.7,19
336583.346,0.7,19
336683.346,0.77,22
336783.346,0.77,22
336883.346,0.79,20
336983.346,0.79,20
337083.346,0.78,20
337183.346,0.78,20
337283.346,0.76,21
337383.346,0.76,21
337483.346,0.72,21
337583.346,0.72,21
337683.346,0.68,21
337783.346,0.68,21
337883.346,0.65,21
337983.346,0.65,21
338083.346,0.62,22
338183.346,0.62,22
338283.346,0.6,22
338383.346,0.6,22
338483.346,0.6,22
338583.346,0.6,22
338683.346,0.6,22
338783.346,0.6,22
338883.346,0.6,20
338983.346,0.6,20
339083.346,0.6,20
339183.346,0.6,20
339283.346,0.6,22
339383.346,0.6,22
339483.346,0.6,21
339583.346,0.6,21
339683.346,0.6,22
339783.346,0.6,22
339883.346,0.6,20
339983.346,0.6,20
340083.346,0.6,22
340183.346,0.6,22
340283.346,0.61,22
340383.346,0.61,22
340483.346,0.66,21
340583.346,0.66,21
340683.346,0.71,21
340783.346,0.71,21
340883.346,0.78,22
340983.346,0.78,22
341083.346,0.82,21
341183.346,0.82,21
341283.346,0.87,20
341383.346,0.87,20
341483.346,0.91,20
341583.346,0.91,20
341683.346,0.94,21
341783.346,0.94,21
341883.346,0.99,21
341983.346,0.99,21
342083.346,1.04,22
342183.346,1.04,22
342283.346,1.06,21
342383.346,1.06,21
342483.346,1.06,21
342583.346,1.06,21
342683.346,1.09,21
342783.346,1.09,21
342883.346,1.06,21
342983.346,1.06,21
343083.346,1.04,21
343183.346,1.04,21
343283.346,1.03,20
343383.346,1.03,20
343483.346,0.98,21
343583.346,0.98,21
343683.346,0.94,21
343783.346,0.94,21
343883.346,0.89,19
343983.346,0.89,19
344083.346,0.86,19
344183.346,0.86,19
344283.346,0.84,20
344383.346,0.84,20
344483.346,0.77,20
344583.346,0.77,20
344683.346,0.7,19
344783.346,0.7,19
344883.346,0.66,21
344983.346,0.66,21
345083.346,0.62,20
345183.346,0.62,20
345283.346,0.62,20
345383.346,0.62,20
345483.346,0.62,21
345583.346,0.62,21
345683.346,0.62,22
345783.346,0.62,22
345883.346,0.63,22
345983.346,0.63,22
346083.346,0.63,21
346183.346,0.63,21
346283.346,0.63,21
346383.346,0.63,21
346483.346,0.63,21
346583.346,0.63,21
346683.346,0.63,21
346783.346,0.63,21
346883.346,0.63,20
346983.346,0.63,20
347083.346,0.63,20
347183.346,0.63,20
347283.346,0.63,22
347383.346,0.63,22
347483.346,0.63,19
347583.346,0.63,19
347683.346,0.63,19
347783.346,0.63,19
347883.346,0.63,20
347983.346,0.63,20
348083.346,0.63,20
348183.346,0.63,20
348283.346,0.63,20
348383.346,0.63,20
348483.346,0.63,21
348583.346,0.63,21
348683.346,0.63,21
348783.346,0.63,21
348883.346,0.63,21
348983.346,0.63,21
349083.346,0.63,21
349183.346,0.63,21
349283.346,0.63,21
349383.346,0.63,21
349483.346,0.63,20
349583.346,0.63,20
349683.346,0.63,20
349783.346,0.63,20
349883.346,0.63,20
349983.346,0.63,20
350083.346,0.63,21
350183.346,0.63,21
350283.346,0.63,21
350383.346,0.63,21
350483.346,0.63,21
350583.346,0.63,21
350683.346,0.62,21
350783.346,0.62,21
350883.346,0.62,21
350983.346,0.62,21
351083.346,0.62,20
351183.346,0.62,20
351283.346,0.62,22
351383.346,0.62,22
351483.346,0.62,21
351583.346,0.62,21
351683.346,0.62,22
351783.346,0.62,22
351883.346,0.62,20
351983.346,0.62,20
352083.346,0.62,21
352183.346,0.62,21
352283.346,0.62,20
352383.346,0.62,20
352483.346,0.62,20
352583.346,0.62,20
352683.346,0.62,22
352783.346,0.62,22
352883.346,0.62,22
352983.346,0.62,22
353083.346,0.62,22
353183.346,0.62,22
353283.346,0.62,22
353383.346,0.62,22
353483.346,0.62,22
353583.346,0.62,22
353683.346,0.66,22
353783.346,0.66,22
353883.346,0.68,21
353983.346,0.68,21
354083.346,0.69,22
354183.346,0.69,22
354283.346,0.67,22
354383.346,0.67,22
354483.346,0.68,21
354583.346,0.68,21
354683.346,0.68,21
354783.346,0.68,21
354883.346,0.69,22
354983.346,0.69,22
355083.346,0.7,21
355183.346,0.7,21
355283.346,0.71,22
355383.346,0.71,22
355483.346,0.7,22
355583.346,0.7,22
355683.346,0.65,22
355783.346,0.65,22
355883.346,0.64,22
355983.346,0.64,22
356083.346,0.62,21
356183.346,0.62,21
356283.346,0.62,21
356383.346,0.62,21
356483.346,0.62,21
356583.346,0.62,21
356683.346,0.62,21
356783.346,0.62,21
356883.346,0.62,21
356983.346,0.62,21
357083.346,0.62,21
357183.346,0.62,21
357283.346,0.62,21
357383.346,0.62,21
357483.346,0.62,20
357583.346,0.62,20
357683.346,0.62,21
357783.346,0.62,21
357883.346,0.62,22
357983.346,0.62,22
358083.346,0.62,21
358183.346,0.62,21
358283.346,0.62,22
358383.346,0.62,22
358483.346,0.62,21
358583.346,0.62,21
358683.346,0.62,22
358783.346,0.62,22
358883.346,0.62,22
358983.346,0.62,22
359083.346,0.62,21
359183.346,0.62,21
359283.346,0.62,22
359383.346,0.62,22
359483.346,0.62,22
359583.346,0.62,22
359683.346,0.62,22
359783.346,0.62,22
359883.346,0.64,21
359983.346,0.64,21
360083.346,0.67,22
360183.346,0.66,22
360283.346,0.66,22
360383.346,0.66,22
360483.346,0.67,21
360583.346,0.67,21
360683.346,0.66,21
360783.346,0.66,21
360883.346,0.68,22
360983.346,0.68,22
361083.346,0.69,22
361183.346,0.69,22
361283.346,0.69,22
361383.346,0.69,22
361483.346,0.7,21
361583.346,0.7,21
361683.346,0.7,22
361783.346,0.7,22
361883.346,0.71,22
361983.346,0.71,22
362083.346,0.71,22
362183.346,0.71,22
362283.346,0.71,22
362383.346,0.71,22
362483.346,0.73,22
362583.346,0.73,22
362683.346,0.76,21
362783.346,0.77,21
362883.346,0.77,21
362983.346,0.77,21
363083.346,0.72,21
363183.346,0.72,21
363283.346,0.66,20
363383.346,0.66,20
363483.346,0.63,20
363583.346,0.61,20
363683.346,0.61,20
363783.346,0.61,20
363883.346,0.61,20
363983.346,0.61,20
364083.346,0.61,20
364183.346,0.61,20
364283.346,0.61,20
364383.346,0.61,20
364483.346,0.61,21
364583.346,0.61,21
364683.346,0.61,21
364783.346,0.61,21
364883.346,0.61,21
364983.346,0.61,21
365083.346,0.61,21
365183.346,0.61,21
365283.346,0.61,20
365383.346,0.61,20
365483.346,0.61,22
365583.346,0.61,22
365683.346,0.62,22
365783.346,0.62,22
365883.346,0.64,22
365983.346,0.64,22
366083.346,0.67,21
366183.346,0.67,21
366283.346,0.69,21
366383.346,0.69,21
366483.346,0.69,22
366583.346,0.69,22
366683.346,0.7,22
366783.346,0.7,22
366883.346,0.7,22
366983.346,0.7,22
367083.346,0.7,21
367183.346,0.7,21
367283.346,0.72,21
367383.346,0.72,21
367483.346,0.7,21
367583.346,0.7,21
367683.346,0.7,22
367783.346,0.7,22
367883.346,0.67,21
367983.346,0.67,21
368083.346,0.62,22
368183.346,0.62,22
368283.346,0.61,22
368383.346,0.61,22
368483.346,0.61,21
368583.346,0.61,21
368683.346,0.61,21
368783.346,0.61,20
368883.346,0.61,20
368983.346,0.61,20
369083.346,0.61,19
369183.346,0.61,19
369283.346,0.61,21
369383.346,0.61,21
369483.346,0.61,20
369583.346,0.61,20
369683.346,0.61,20
369783.346,0.61,20
369883.346,0.61,21
369983.346,0.61,21
370083.346,0.61,20
370183.346,0.61,20
370283.346,0.61,20
370383.346,0.61,20
370483.346,0.61,21
370583.346,0.61,21
370683.346,0.61,21
370783.346,0.61,21
370883.346,0.61,21
370983.346,0.61,21
371083.346,0.61,20
371183.346,0.61,21
371283.346,0.61,21
371383.346,0.61,21
371483.346,0.61,21
371583.346,0.61,21
371683.346,0.61,20
371783.346,0.61,20
371883.346,0.61,21
371983.346,0.61,21
372083.346,0.61,20
372183.346,0.61,20
372283.346,0.61,20
372383.346,0.61,20
372483.346,0.61,21
372583.346,0.61,21
372683.346,0.61,20
372783.346,0.61,20
372883.346,0.61,20
372983.346,0.61,20
373083.346,0.61,19
373183.346,0.61,19
373283.346,0.61,19
373383.346,0.61,19
373483.346,0.6,19
373583.346,0.6,19
373683.346,0.6,19
373783.346,0.6,19
373883.346,0.6,19
373983.346,0.6,19
374083.346,0.6,19
374183.346,0.6,19
374283.346,0.6,19
374383.346,0.6,19
374483.346,0.6,19
374583.346,0.6,20